generation,averageAntagonist,averageProtagonist,topAntagonist,topProtagonist,bottomAntagonist,bottomProtagonist,topAntagonistDominantStrategy,topProtagonistDominantStrategy,topAntagonistAge,topProtagonistAge,topAntagonistEquation,topProtagonistEquation,spec,runNumber
42,0.9585770790109417,0.041422920989058365,0.9907087987816542,0.0919318429840393,0.9907087987816542,0.0919318429840393,StrategyMutateTerminal,StrategyAddMultX,42,42,((((5)+(5))-(2))-((1)-(8))),((((x)*(4))-(((((x)+(2))+(3))*(x))+(7)))*((7)-(5))),5*x*x*x,2
43,0.9598339334065266,0.040166066593473854,0.9877348513460901,0.0804222105887993,0.9877348513460901,0.0804222105887993,StrategyAddTreeWithAdd,StrategyAddMultX,43,43,((5)-((1)-(((6)+(8))-(x)))),(((((x)*((x)+(7)))*((x)*(x)))-((x)-((x)+(2))))*((0)+((6)*(2)))),5*x*x*x,2
44,0.9583643754340615,0.0416356245659389,0.9890869578160172,0.08834285432679677,0.9890869578160172,0.08834285432679677,StrategyAddTreeWithAdd,StrategyAddAddX,44,44,((((2)-(5))*((9)-(6)))*((x)+((9)+(7)))),((((7)+(7))+((1)*((x)+(7))))-((1)-(((x)*((x)*((x)+(2))))*(x)))),5*x*x*x,2
45,0.9583753852058879,0.041624614794112204,0.9894870738108615,0.08596118825442725,0.9894870738108615,0.08596118825442725,StrategyAddTreeWithSub,StrategyAddAddX,45,45,(((((x)+(4))-(6))*(x))*(((4)-(6))+(6))),((((4)-((x)+(4)))+((((x)+(x))*(x))+((x)*(5))))*((4)-((6)-(x)))),5*x*x*x,2
46,0.9588682667233683,0.04113173327663202,0.9871073450418127,0.07722176678193345,0.9871073450418127,0.07722176678193345,StrategyAddTreeWithAdd,StrategyAddAddX,46,46,((1)*(((8)+(5))-((x)-(3)))),((((9)-((x)*(8)))-(((x)*(8))*(3)))*((x)*(((x)+(1))+((x)+(6))))),5*x*x*x,2
47,0.9575973570013575,0.0424026429986426,0.9889928456605936,0.1026631856238828,0.9889928456605936,0.1026631856238828,StrategyAddTreeWithAdd,StrategyAddAddX,47,47,((((1)-(6))*((9)-((2)+(x))))*((7)+(2))),((((2)-((x)*(0)))*(((x)+(x))-(7)))*((3)+((2)-(((x)+(5))*(9))))),5*x*x*x,2
48,0.9566573677460035,0.04334263225399645,0.995227676106554,0.08711189243187112,0.995227676106554,0.08711189243187112,StrategyAddTreeWithAdd,StrategyAddMultX,48,48,((0)-(((4)+(4))-((1)-(2)))),((((5)*(6))-((0)-((x)*(2))))*((9)-((2)*((x)+(5))))),5*x*x*x,2
49,0.9567197331183628,0.04328026688163722,0.9993141491539943,0.08735417948175725,0.9993141491539943,0.08735417948175725,StrategyAddTreeWithAdd,StrategyAddAddX,49,49,((((6)-(5))*(x))*(((2)+(2))-((2)-(2)))),(((((x)*(8))+((x)+(0)))+(((x)*(6))-(1)))*(((x)+(0))*((7)-(6)))),5*x*x*x,2
50,0.9708302640298742,0.061499852858981414,0.9993141491539943,0.08735417948175725,0.9993141491539943,0.08735417948175725,StrategyAddTreeWithAdd,StrategyAddAddX,49,49,((((6)-(5))*((x)*(2)))+((2)-((2)-(2)))),((((x)*((8)+(x)))+((0)+((x)*(6))))-(((1)*(x))+((0)*((7)-(6))))),5*x*x*x,2
1,0.8373933037021841,0.16260669629781574,0.9940579786294076,0.25619563045202076,0.9940579786294076,0.25619563045202076,StrategyAddAddX,StrategyAddRandomSubTreeX,1,1,(((7)-(2))*((3)*((x)+(7)))),(((((x)-(2))*(x))*((1)-((x)+(6))))*(((x)*(8))*((4)*(x)))),5*x*x*x,3
2,0.9237699766979133,0.07623002330208699,0.9997147454236983,0.14506454177862124,0.9997147454236983,0.14506454177862124,StrategyAddAddX,StrategyMutateNonTerminal,2,2,((((x)+(9))-(1))*((x)*(x))),((9)+((x)+((x)-(x)))),5*x*x*x,3
3,0.9708835726172278,0.029116427382772474,0.9999549074829492,0.07235206047803994,0.9999549074829492,0.07235206047803994,StrategyReplaceBranch,StrategyAddRandomSubTreeX,3,3,(((4)*(0))+((6)-(2))),((((8)*(x))-(3))+((1)*(((x)+(((x)*(7))-(1)))*(5)))),5*x*x*x,3
4,0.9770310297275756,0.022968970272424866,0.9998272126403321,0.06006875831402329,0.9998272126403321,0.06006875831402329,StrategyMutateTerminal,StrategyAddRandomSubTreeX,4,4,((4)+(8)),(((1)*(x))*(((x)+((x)+(5)))-((4)+((x)*(x))))),5*x*x*x,3
5,0.9837145580744682,0.01628544192553199,0.9999637769651589,0.05173991147228116,0.9999637769651589,0.05173991147228116,StrategyMutateTerminal,StrategyReplaceBranchX,5,5,((2)*(6)),((((x)+(1))*((x)+(x)))-(((x)*(x))+(x))),5*x*x*x,3
6,0.9809394601372051,0.01906053986279501,0.9991669304489986,0.07220076216699409,0.9991669304489986,0.07220076216699409,StrategyAddTreeWithAdd,StrategyAddToLeaf,6,6,(((8)+(3))+(x)),(((9)*((x)*((x)+((x)*(4)))))*((x)-((x)-((x)*(3))))),5*x*x*x,3
7,0.9762105996690457,0.023789400330954388,0.9999723549414767,0.0639978521443641,0.9999723549414767,0.0639978521443641,StrategyMutateNonTerminal,StrategyAddTreeWithSub,7,7,((1)-(6)),(((x)+(1))+((x)-((x)+(0)))),5*x*x*x,3
8,0.9739485468671802,0.026051453132819712,0.9979973924766444,0.0685350462646794,0.9979973924766444,0.0685350462646794,StrategyReplaceBranch,StrategyAddToLeaf,8,8,((8)-(5)),((((((x)*(9))-(8))+(6))+(2))*((x)*(1))),5*x*x*x,3
9,0.9698224326738283,0.030177567326171526,0.99373184355517,0.06800884499385614,0.99373184355517,0.06800884499385614,StrategyAddTreeWithAdd,StrategyAddRandomSubTreeX,9,9,((6)+(((5)+(5))+(1))),(((x)*(((x)*(1))+(3)))-((x)-(x))),5*x*x*x,3
10,0.9624007559545461,0.037599244045454075,0.9873978983709017,0.08273540008849929,0.9873978983709017,0.08273540008849929,StrategyMutateTerminal,StrategyAddRandomSubTreeX,10,10,((0)+(5)),(((x)*(5))-((x)*(7))),5*x*x*x,3
11,0.9570876742144633,0.0429123257855366,0.9914357523570879,0.09630008749180105,0.9914357523570879,0.09630008749180105,StrategyMutateNonTerminal,StrategyAddSubX,11,11,((1)+(1)),((((x)-((x)*(6)))+((x)*(8)))+((((x)-(1))*(5))-(2))),5*x*x*x,3
12,0.9600335736163507,0.0399664263836489,0.9958754161843301,0.07637618963897004,0.9958754161843301,0.07637618963897004,StrategyAddTreeWithAdd,StrategyAddRandomSubTreeX,12,12,((2)+((8)+(3))),((((x)+(2))+((((x)-(0))*(2))*(6)))+(((x)-(4))+((x)*(0)))),5*x*x*x,3
13,0.955276775310929,0.04472322468907088,0.9839135129602025,0.08824533538497821,0.9839135129602025,0.08824533538497821,StrategyAddTreeWithAdd,StrategyAddSubX,13,13,((((2)+(5))+(0))*((x)*((9)*(5)))),(((((x)+(9))*(1))*((((x)*(9))-(8))*(9)))*((6)+((x)-(1)))),5*x*x*x,3
14,0.9579439143135238,0.04205608568647633,0.9895399876024029,0.072386670312981,0.9895399876024029,0.072386670312981,StrategyReplaceBranch,StrategyAddMultX,14,14,((2)*((8)+(4))),(((((x)+((x)*(8)))*(6))*((x)-(0)))*(6)),5*x*x*x,3
15,0.9582205849506635,0.04177941504933633,0.9916262419709301,0.1186509798091817,0.9916262419709301,0.1186509798091817,StrategyAddTreeWithSub,StrategyAddMultX,15,15,((((3)-(6))+(0))*((3)-(7))),(((x)+(7))+(((x)-(9))+(((x)*((x)*(6)))*(x)))),5*x*x*x,3
16,0.9556611277337715,0.04433887226622877,0.9897342298743282,0.08829573010835615,0.9897342298743282,0.08829573010835615,StrategyAddTreeWithAdd,StrategyAddMultX,16,16,(((3)*((8)+(4)))*((7)-(4))),(((4)-((x)*(2)))+(((x)-(6))*(((x)-(4))*((x)+(0))))),5*x*x*x,3
17,0.9561564827673379,0.04384351723266187,0.9876501991093803,0.08779310154346753,0.9876501991093803,0.08779310154346753,StrategyAddTreeWithSub,StrategyAddToLeaf,17,17,((2)+((3)-(1))),((((((x)+(8))*(3))*((x)*(7)))+(6))+(((x)-(x))+(5))),5*x*x*x,3
18,0.9565098849540579,0.04349011504594173,0.9983082111203789,0.09507593053585042,0.9983082111203789,0.09507593053585042,StrategyAddTreeWithSub,StrategyAddToLeaf,18,18,((x)*((6)-(3))),(((((x)*(6))+(0))*(((x)*(5))-(4)))+(((x)+(8))-((x)*(3)))),5*x*x*x,3
19,0.9617087549468016,0.038291245053198586,0.9989776759286619,0.08822025674073139,0.9989776759286619,0.08822025674073139,StrategyAddTreeWithSub,StrategyAddRandomSubTreeX,19,19,(((3)-(5))+(4)),(((7)+((((x)-(0))*((x)-(5)))*((x)*((x)*(6)))))*((8)-(2))),5*x*x*x,3
20,0.9585455173842283,0.04145448261577192,0.9902196900870787,0.08810487909396858,0.9902196900870787,0.08810487909396858,StrategyAddRandomSubTree,StrategyAddMultX,20,20,(((5)+(6))+(9)),(((x)*(8))-(((x)+((x)*(2)))-((x)-((x)*(6))))),5*x*x*x,3
21,0.9592075779595344,0.04079242204046554,0.9921099196871609,0.08231818854633303,0.9921099196871609,0.08231818854633303,StrategyAddRandomSubTree,StrategyAddSubX,21,21,((8)*((0)-(x))),((((x)-(6))+(2))+(((x)*((x)-(6)))+((x)*((x)*(x))))),5*x*x*x,3
22,0.958498742503475,0.04150125749652456,0.9900083667876497,0.08302833141224167,0.9900083667876497,0.08302833141224167,StrategyAddRandomSubTree,StrategyAddToLeaf,22,22,((9)-((1)+(x))),(((7)+((((x)*(0))*(2))+(1)))*((2)+(((x)+((x)-(9)))+((x)+(3))))),5*x*x*x,3
23,0.9540138310288978,0.04598616897110177,0.9877913531543967,0.0922519557656282,0.9877913531543967,0.0922519557656282,StrategyAddRandomSubTree,StrategyAddToLeaf,23,23,((0)-((1)-(9))),((((x)*(1))+((x)-(9)))+(((x)+((x)*(9)))-((x)*(9)))),5*x*x*x,3
24,0.9595142655483108,0.040485734451688994,0.9948421100595687,0.08392956398269463,0.9948421100595687,0.08392956398269463,StrategyAddRandomSubTree,StrategyAddToLeaf,24,24,((((2)+(7))+(8))*((4)*(9))),((7)-(((((((x)*(1))-(2))*(x))*(6))*(1))*(7))),5*x*x*x,3
25,0.9611553095960903,0.038844690403909164,0.9934361377062625,0.07083004455192737,0.9934361377062625,0.07083004455192737,StrategyMutateNonTerminal,StrategyAddToLeaf,25,25,((7)*((1)+(9))),((((x)*(2))+(1))+((3)-((x)*((x)*((x)*(2)))))),5*x*x*x,3
26,0.9624337879672974,0.03756621203270285,0.9972336081138893,0.06833058908441599,0.9972336081138893,0.06833058908441599,StrategyReplaceBranch,StrategyAddToLeaf,26,26,(((7)-((3)-(2)))*((4)*(7))),((8)-((((x)*(4))*((x)-(x)))-((x)*((x)-(8))))),5*x*x*x,3
27,0.9660232587538754,0.0339767412461248,0.9929855774017653,0.07500682796463011,0.9929855774017653,0.07500682796463011,StrategyAddTreeWithSub,StrategyAddToLeaf,27,27,((8)*((4)-(5))),(((3)-((8)*((x)+(1))))*(((x)-(9))+((x)*(((x)*(4))-(4))))),5*x*x*x,3
28,0.9648417513265994,0.035158248673400096,0.9911048794438887,0.0766197638861612,0.9911048794438887,0.0766197638861612,StrategyAddTreeWithSub,StrategyAddToLeaf,28,28,(((8)-(x))-(3)),(((x)+(2))*((((x)-(2))*(((x)*(7))*(2)))-(6))),5*x*x*x,3
29,0.9658344292028054,0.03416557079719424,0.9968896376147783,0.0829414106209404,0.9968896376147783,0.0829414106209404,StrategyAddTreeWithSub,StrategyAddToLeaf,29,29,(((5)-(5))*(6)),(((x)-((x)-(9)))-((((x)*((x)*(1)))*(0))+(1))),5*x*x*x,3
30,0.96778378733132,0.03221621266868016,0.9975775836348285,0.08740207359313093,0.9975775836348285,0.08740207359313093,StrategyMutateNonTerminal,StrategyAddToLeaf,30,30,(((8)+(x))*(((8)-(7))*(6))),((7)+(((x)+((x)-((x)*((x)*(1)))))-((x)*(9)))),5*x*x*x,3
31,0.9692909280118603,0.030709071988140105,0.9963643974145782,0.07760139637236714,0.9963643974145782,0.07760139637236714,StrategyAddTreeWithSub,StrategyAddMultX,31,31,(((2)*((6)-(3)))*((1)+(6))),(((4)*((8)*(((x)*(5))*(8))))-(((x)+(x))-((x)-((x)+(1))))),5*x*x*x,3
32,0.966846129940144,0.033153870059856046,0.9937500416696373,0.06878031059036244,0.9937500416696373,0.06878031059036244,StrategyAddTreeWithSub,StrategyAddToLeaf,32,32,((3)-((8)-(5))),((1)*((3)-((x)*(((x)+((x)*(1)))+((x)-(1)))))),5*x*x*x,3
33,0.9688641192244823,0.031135880775517908,0.9954369087431388,0.07805714133289302,0.9954369087431388,0.07805714133289302,StrategyAddTreeWithSub,StrategyAddToLeaf,33,33,((((3)-(0))+(2))*((8)*(4))),(((0)+((9)*(4)))-((((x)*(4))+(x))-((x)*((x)*((x)*(8)))))),5*x*x*x,3
34,0.9669518856808095,0.0330481143191902,0.9950999505600754,0.07423065899254853,0.9950999505600754,0.07423065899254853,StrategyReplaceBranch,StrategyAddToLeaf,34,34,(((0)-(7))+(2)),((((x)+((x)*(7)))*(0))*(((x)-((x)+(4)))-(8))),5*x*x*x,3
35,0.9680748379612554,0.031925162038744015,0.9914986303557924,0.07061222462258915,0.9914986303557924,0.07061222462258915,StrategyMutateNonTerminal,StrategyAddToLeaf,35,35,((8)+((3)-(2))),((7)-(((x)*((x)*(8)))+((x)*((x)*((x)*(3)))))),5*x*x*x,3
36,0.9648879320706727,0.035112067929327376,0.9897124406528662,0.08683705835339732,0.9897124406528662,0.08683705835339732,StrategyReplaceBranch,StrategyAddMultX,36,36,((((2)-(3))-(0))*((1)*(3))),((0)-(((x)-(((x)*(x))*(7)))-((x)*((x)*(x))))),5*x*x*x,3
37,0.9679429935303926,0.032057006469606894,0.9932829697775774,0.06666615451692946,0.9932829697775774,0.06666615451692946,StrategyAddTreeWithSub,StrategyAddToLeaf,37,37,(((x)*((5)-(x)))*((1)*((x)+(3)))),(((x)*(8))-((((x)*(6))*(1))-((x)-((x)*(1))))),5*x*x*x,3
38,0.9662926755011816,0.03370732449881857,0.9904653265051792,0.08484472781563004,0.9904653265051792,0.08484472781563004,StrategyReplaceBranch,StrategyAddToLeaf,38,38,((1)*((x)-(1))),((((x)*((x)+((x)*(8))))-((x)+((x)+(9))))*(((x)-(8))-(0))),5*x*x*x,3
39,0.9659140630328631,0.03408593696713685,0.991080219431025,0.08685477027169503,0.991080219431025,0.08685477027169503,StrategyAddTreeWithSub,StrategyAddMultX,39,39,(((x)-(5))*(0)),(((x)+((x)*(8)))*((x)-((x)*((x)*((x)-(3)))))),5*x*x*x,3
40,0.9681967563308598,0.03180324366914038,0.9931472615240644,0.06744978447926589,0.9931472615240644,0.06744978447926589,StrategyAddTreeWithSub,StrategyAddToLeaf,40,40,(((5)+(6))*(((6)-(x))-(9))),((((((x)*(1))-(3))*(4))+((x)*((x)-(6))))+((0)-((x)+(7)))),5*x*x*x,3
41,0.968884021946481,0.031115978053518865,0.9942742950970522,0.0839932916622362,0.9942742950970522,0.0839932916622362,StrategyAddTreeWithSub,StrategyAddToLeaf,41,41,((8)*((3)-(3))),((((x)-((x)-(7)))*((x)*(8)))-((2)*((x)-(x)))),5*x*x*x,3
42,0.9650991902159916,0.03490080978400845,0.9977483083763383,0.07470361129927168,0.9977483083763383,0.07470361129927168,StrategyAddTreeWithSub,StrategyAddToLeaf,42,42,((5)*((8)-(x))),((6)*((2)-((x)*(((((x)*(0))-(x))+(5))*(2))))),5*x*x*x,3
43,0.966033591766485,0.03396640823351509,0.9910801369475227,0.06079197243253137,0.9910801369475227,0.06079197243253137,StrategyAddTreeWithSub,StrategyAddToLeaf,43,43,((9)*((3)-(3))),((((x)-(5))-((x)-(x)))*((7)-((x)*((x)*(1))))),5*x*x*x,3
44,0.9672288368578192,0.03277116314218089,0.9952264988358906,0.08251258451795122,0.9952264988358906,0.08251258451795122,StrategyMutateNonTerminal,StrategyAddMultX,44,44,(((7)*(0))*(((5)-(3))-(5))),(((x)-(6))-((((x)*(5))*((x)-((x)*(0))))-(7))),5*x*x*x,3
45,0.9667166749667555,0.0332833250332448,0.9993846642468973,0.08368569112856827,0.9993846642468973,0.08368569112856827,StrategyReplaceBranch,StrategyAddToLeaf,45,45,(((0)-(3))+(3)),((((x)-((x)*(4)))-(((x)*((x)*(9)))*(1)))*((1)-((x)-(4)))),5*x*x*x,3
46,0.9684793465897674,0.031520653410232635,0.9948648174370562,0.0750370408623073,0.9948648174370562,0.0750370408623073,StrategyAddTreeWithSub,StrategyAddToLeaf,46,46,((2)+((9)-(x))),(((7)-(((x)-((x)-((x)*(7))))*((x)*(3))))*((3)-((x)*(8)))),5*x*x*x,3
47,0.9702114531255117,0.029788546874488092,0.9967080620687726,0.07705877047679972,0.9967080620687726,0.07705877047679972,StrategyReplaceBranch,StrategyAddToLeaf,47,47,(((5)*((0)-(8)))*((9)*(5))),((((x)+(6))-((6)-(7)))*(((((x)-(x))+(8))*(6))*((x)*(5)))),5*x*x*x,3
48,0.9677108875857102,0.03228911241428942,0.9968316310861373,0.09649769245086341,0.9968316310861373,0.09649769245086341,StrategyAddTreeWithSub,StrategyAddMultX,48,48,(((8)-((5)-(2)))*((8)-(x))),(((x)-((x)*(((x)*(9))+(1))))-(6)),5*x*x*x,3
49,0.9681206206430558,0.03187937935694408,0.9931834221710609,0.06980231152108207,0.9931834221710609,0.06980231152108207,StrategyAddTreeWithSub,StrategyAddToLeaf,49,49,((x)+((5)-(3))),((((x)*(5))*((x)*(9)))-(((x)*((x)-(1)))+(9))),5*x*x*x,3
50,0.9802677822155811,0.03951448806156708,0.9931834221710609,0.06287675597054937,0.9931834221710609,0.06287675597054937,StrategyAddTreeWithSub,StrategyAddToLeaf,49,49,((x)+((5)-(3))),((((x)-(3))*((x)*(9)))-((x)-((x)*((x)+(7))))),5*x*x*x,3
1,0.8414368703207322,0.1585631296792677,0.9959834454483207,0.25103647501054743,0.9959834454483207,0.25103647501054743,StrategyReplaceBranchX,StrategyReplaceBranchX,1,1,(((3)*(3))*(((x)+(3))-(x))),((x)*((x)*((x)-((5)*(0))))),5*x*x*x,4
2,0.9359392022844011,0.06406079771559867,0.999961123570783,0.12357288587697342,0.999961123570783,0.12357288587697342,StrategyAddTreeWithAdd,StrategyReplaceBranchX,2,2,(((9)*((6)-(8)))*((x)*(x))),(((9)-(4))*((x)+((8)*(((x)-(1))+(9))))),5*x*x*x,4
3,0.9726902535904474,0.027309746409552405,0.9999212793718396,0.07313934420289986,0.9999212793718396,0.07313934420289986,StrategyAddSubX,StrategyAddMultX,3,3,(((6)-(0))-((x)*((x)-(7)))),(((x)-((x)*(x)))*((x)-(((x)-(3))-(3)))),5*x*x*x,4
4,0.983565875306576,0.016434124693424014,0.9998801403813979,0.06974807002901456,0.9998801403813979,0.06974807002901456,StrategyAddTreeWithAdd,StrategyAddRandomSubTreeX,4,4,(((5)*((2)+(x)))*((7)-(1))),(((x)+(1))+(3)),5*x*x*x,4
5,0.9838203847978129,0.016179615202186796,0.9999561678025611,0.0622755361162634,0.9999561678025611,0.0622755361162634,StrategyMutateNonTerminal,StrategyAddMultX,5,5,((4)+(9)),(((x)+(((x)-(2))*(8)))*(0)),5*x*x*x,4
6,0.979442256171835,0.02055774382816514,0.9998224766920251,0.06412616452238033,0.9998224766920251,0.06412616452238033,StrategyAddRandomSubTree,StrategyMutateTerminal,6,6,((((6)-(3))-(8))+((1)+(x))),(((7)+((x)*(x)))+(((x)+(0))*(2))),5*x*x*x,4
7,0.9784050328672177,0.02159496713278226,0.9998864551905112,0.0688320897673285,0.9998864551905112,0.0688320897673285,StrategyAddRandomSubTree,StrategyAddMultX,7,7,(((1)*((2)+(5)))*((7)*((5)-(6)))),((((((x)*((x)-(x)))-(1))-(2))+(5))+(((x)*(3))+(9))),5*x*x*x,4
8,0.9745255087869201,0.02547449121307965,0.9993851650669328,0.08840926047143126,0.9993851650669328,0.08840926047143126,StrategyAddRandomSubTree,StrategyAddRandomSubTreeX,8,8,(((3)-(6))*((4)-(1))),(((6)+(((x)*(4))-(1)))-(((x)-(((x)-(2))*(0)))*((x)-(8)))),5*x*x*x,4
9,0.9721411917704466,0.027858808229553614,0.9984600183780326,0.062073527455099885,0.9984600183780326,0.062073527455099885,StrategyReplaceBranch,StrategyAddSubX,9,9,((3)-((1)-(0))),(((x)-(((x)*(4))-(9)))*((x)+(((x)-(2))-(((x)-(1))*(x))))),5*x*x*x,4
10,0.9709558855996089,0.029044114400390862,0.9955216687619113,0.08017844152491813,0.9955216687619113,0.08017844152491813,StrategyAddTreeWithSub,StrategyAddSubX,10,10,(((6)*(2))+(((0)-(8))*(x))),((4)+((((x)-(6))*(x))*(((x)-(2))*(5)))),5*x*x*x,4
11,0.9658578211399304,0.034142178860069546,0.9937807008822103,0.08246612408954049,0.9937807008822103,0.08246612408954049,StrategyAddTreeWithSub,StrategyAddRandomSubTreeX,11,11,(((6)-(9))*(6)),((7)+(((x)*((x)*(((x)+(1))*(1))))*(7))),5*x*x*x,4
12,0.9666506999466478,0.03334930005335199,0.9934999787349965,0.07788388916264326,0.9934999787349965,0.07788388916264326,StrategyAddTreeWithSub,StrategyAddToLeaf,12,12,(((9)-(x))*(8)),(((((x)-(((x)-(2))*(6)))*(6))+(1))+(6)),5*x*x*x,4
13,0.9638699914246369,0.03613000857536279,0.993768509635282,0.09199592614937874,0.993768509635282,0.09199592614937874,StrategyAddTreeWithAdd,StrategyAddRandomSubTreeX,13,13,(((3)-((4)-(1)))*((9)+(9))),((((x)*(x))*((x)+(6)))+((x)*((x)+((x)*(3))))),5*x*x*x,4
14,0.9654718694410721,0.03452813055892759,0.9969364796243653,0.0765480678772673,0.9969364796243653,0.0765480678772673,StrategyMutateNonTerminal,StrategyAddSubX,14,14,(((3)*((4)-(3)))+((x)*(x))),(((((x)*(8))*(0))+(0))-((7)+(((x)-(4))-(6)))),5*x*x*x,4
15,0.9645281007575853,0.03547189924241473,0.989537285998654,0.07381134821757117,0.989537285998654,0.07381134821757117,StrategyAddTreeWithSub,StrategyAddSubX,15,15,(((8)+((0)-(0)))*((3)*(7))),((((x)*(x))+(((x)*(9))-(((x)-(4))*(6))))+(((x)*(x))-(8))),5*x*x*x,4
16,0.9629160793217559,0.037083920678244175,0.9944767599258278,0.10845794061200328,0.9944767599258278,0.10845794061200328,StrategyAddTreeWithSub,StrategyAddSubX,16,16,((((7)-(5))-(6))-(x)),((((x)*(4))*(8))-(((x)-(x))*(((x)*(2))*(0)))),5*x*x*x,4
17,0.9612700962820965,0.038729903717902615,0.9954660320674392,0.08680460927794126,0.9954660320674392,0.08680460927794126,StrategyAddTreeWithSub,StrategyAddMultX,17,17,(((1)*(8))*((x)-((7)-(9)))),((9)-((((x)*((x)-(3)))*(2))+((x)*((x)-(0))))),5*x*x*x,4
18,0.9639906179717727,0.03600938202822752,0.9949259818024985,0.07008061236006259,0.9949259818024985,0.07008061236006259,StrategySkip,StrategyAddMultX,18,18,(((5)*(x))+((1)*((1)-(7)))),(((3)-((x)+(5)))+((((x)-(6))*(6))*((((x)*(8))*(5))+((x)*(4))))),5*x*x*x,4
19,0.9653047078106384,0.034695292189361626,0.9948865283480598,0.07666926326622363,0.9948865283480598,0.07666926326622363,StrategyAddTreeWithSub,StrategyAddSubX,19,19,(((2)*(x))*(((7)-(7))-(3))),(((x)*((x)*((x)-(4))))-((3)-((x)*((x)*(7))))),5*x*x*x,4
20,0.9625730828874991,0.0374269171125011,0.9956781372462754,0.07871945086179669,0.9956781372462754,0.07871945086179669,StrategyAddTreeWithSub,StrategyAddSubX,20,20,((4)-(((5)-((5)-(0)))-(5))),((((3)+(4))*((x)-((x)*(0))))*(((x)*(7))-(((x)*(((x)-(9))*(x)))-(8)))),5*x*x*x,4
21,0.9622087521125312,0.037791247887468814,0.9951148573074365,0.08269998287648873,0.9951148573074365,0.08269998287648873,StrategyAddTreeWithSub,StrategyAddSubX,21,21,((((4)-(7))-(1))-((x)-(4))),(((((x)-(8))*((x)*(3)))-((8)-(x)))-(((x)*(x))-((x)-(5)))),5*x*x*x,4
22,0.9625345915206203,0.037465408479379514,0.9953005896735558,0.07436934963647031,0.9953005896735558,0.07436934963647031,StrategyAddTreeWithSub,StrategyAddToLeaf,22,22,((9)-((((4)-(2))-(9))-(8))),(((8)-((4)+((x)*(1))))*(((x)*(((x)-(7))*((x)*(5))))+(9))),5*x*x*x,4
23,0.9585521682299268,0.041447831770073426,0.9906379705903552,0.08704515393646396,0.9906379705903552,0.08704515393646396,StrategyAddTreeWithSub,StrategyAddSubX,23,23,((((9)-(6))-((9)-(8)))*(9)),(((((x)*(8))*(3))-((3)-((x)*(8))))*((4)-((((x)-(1))*(0))+(0)))),5*x*x*x,4
24,0.9601796997922755,0.03982030020772465,0.9826849940772786,0.08638514472778139,0.9826849940772786,0.08638514472778139,StrategyAddTreeWithSub,StrategyAddMultX,24,24,((((6)-(0))+(3))*((7)-(8))),((((x)*(8))-(((x)-(5))-((x)*(0))))*(((x)*(1))-(((x)*(4))*(9)))),5*x*x*x,4
25,0.9602030115008074,0.03979698849919242,0.9938376033676438,0.0777651309780966,0.9938376033676438,0.0777651309780966,StrategyAddTreeWithSub,StrategyAddMultX,25,25,(((x)-(3))*(((0)-(2))*((8)-(2)))),(((x)*((x)*(5)))*(((x)*((x)-(3)))-((x)*(7)))),5*x*x*x,4
26,0.9567166040244487,0.04328339597555138,0.9946931261394143,0.08511186497566299,0.9946931261394143,0.08511186497566299,StrategyAddTreeWithSub,StrategyAddSubX,26,26,((5)+((0)-(6))),(((x)*(7))*(((x)*((x)*(((x)-(7))*(6))))-(8))),5*x*x*x,4
27,0.956414214762974,0.043585785237025824,0.987329951445988,0.08667704460806315,0.987329951445988,0.08667704460806315,StrategyAddTreeWithSub,StrategyAddSubX,27,27,(((5)*(x))*((7)+((3)-((6)-(7))))),(((3)-((6)-(((x)*(2))*(2))))+(((x)-(3))*(((x)*((x)*(6)))-(4)))),5*x*x*x,4
28,0.9583827216456509,0.041617278354348926,0.9927658900775775,0.08658769244109826,0.9927658900775775,0.08658769244109826,StrategyAddTreeWithSub,StrategyAddSubX,28,28,(((0)-((0)-(2)))+(3)),((((x)*((x)*((x)*(1))))-(9))-(((x)*(0))*((x)-(1)))),5*x*x*x,4
29,0.95925085507693,0.04074914492306943,0.9874464454715424,0.07850590812595941,0.9874464454715424,0.07850590812595941,StrategyAddTreeWithSub,StrategyAddTreeWithMult,29,29,((8)-((2)-((6)-(2)))),((((x)*((x)*((x)*(6))))-(3))-(((x)-(8))*((x)*(0)))),5*x*x*x,4
30,0.9580247606017223,0.041975239398277256,0.9924094197345238,0.0827987045549338,0.9924094197345238,0.0827987045549338,StrategyAddTreeWithSub,StrategyAddMultX,30,30,((1)*(((0)-(6))-((2)-(x)))),(((((x)-(7))*(4))*((9)-(0)))-((2)-(((x)*((x)*(6)))*(8)))),5*x*x*x,4
31,0.9595105927347456,0.040489407265254164,0.9885805438185229,0.09026053641939208,0.9885805438185229,0.09026053641939208,StrategyAddTreeWithSub,StrategyAddMultX,31,31,(((4)*((1)-(3)))*(((2)-(0))*((1)-(7)))),((((x)*(x))-(((x)*((x)*((x)*(7))))-(2)))-((2)+((x)-(7)))),5*x*x*x,4
32,0.961892131499847,0.038107868500152825,0.9841371153791232,0.06486135391658987,0.9841371153791232,0.06486135391658987,StrategyMutateNonTerminal,StrategyAddSubX,32,32,(((x)*(0))*((((3)-(x))-(9))+(7))),(((5)-(((x)*((x)*(1)))+(7)))-(((x)*(9))*(((x)-(x))*((x)*(7))))),5*x*x*x,4
